jet_times,brst_start_datetime_closest,brst_end_datetime_closest,time_interval_start,time_interval_end
2018-03-18 01:59:03.131000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80126259.131,-3159979.869
2018-03-18 01:33:13.157000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80124709.157,-3161529.843
2018-03-18 01:36:13.160000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80124889.16,-3161349.84
2018-03-26 13:04:53.161000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80857409.161,-2428829.839
2018-03-26 13:09:43.115000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80857699.115,-2428539.885
2018-03-26 13:07:23.163000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80857559.163,-2428679.837
2018-03-26 13:26:33.081000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80858709.081,-2427529.919
2018-03-26 13:12:13.118000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80857849.118,-2428389.882
2018-03-26 13:17:13.122000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,80858149.122,-2428089.878
2018-04-23 15:43:13.202000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,83286109.202,-129.798
2018-04-23 15:45:23.104000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,83286239.104,0.104
